epoch,information,q_loss,norm,entropy
0,-5.83753035243717e-06,0.47751182156304517,0.26581729551156363,2.1234197775522867
1,3.547668707142292e-05,0.4541262677498161,0.26530851222574714,2.119115884999434
2,0.00015129417638945594,0.42948547474688126,0.2644015086094539,2.102078875677453
3,0.00038618805951000455,0.4060185734843214,0.26415736277004087,2.0722527434666946
4,0.0007156547804202544,0.38352468727514144,0.2636057256826759,2.0307523443714772
5,0.0011676872357302224,0.3607070080932958,0.262907997978439,1.9817547060689393
6,0.0016873053369289618,0.33861288247292587,0.2626598879858246,1.9283590302411342
7,0.0024363163664072136,0.318282712553799,0.26297949686874467,1.87300641909135
8,0.0032854130502756873,0.3002046339714681,0.26361836774107383,1.815597525494662
9,0.004085458685715476,0.2843583601393002,0.2647700673804771,1.7586995394676563
10,0.0049636119743521325,0.2704466044880585,0.2665785448322179,1.7040180163070235
11,0.0058502562320532185,0.2575399449659799,0.26882670736934083,1.6526518518894453
12,0.0068165832364232935,0.2457997072908313,0.27104076539439764,1.6047633480183867
13,0.007670486500442469,0.2358407850807221,0.2730963772333317,1.560949968152973
14,0.008495896448713939,0.22699767293811557,0.27520875442445153,1.5214118794948124
15,0.009381301528235436,0.21839743330226735,0.2776326825601646,1.4850937083908489
16,0.010161111348289396,0.21077246916182843,0.28015516603683527,1.4517616086529739
17,0.010909430132882128,0.2039252086514735,0.28332454619780767,1.4214560972479657
18,0.011920662474551496,0.19778917974490376,0.28572516678202187,1.3934365144681509
19,0.012464753614591387,0.192428415408537,0.2876446005288286,1.369168985669522
20,0.013204134026223564,0.18715840969871697,0.28959790425252624,1.3466075242289943
21,0.014208174737442264,0.1821300142662394,0.29239707469767867,1.3255000944921844
22,0.014872756146325525,0.17773757910814975,0.29483609879358497,1.3064324015932471
23,0.01572750814372348,0.1737491765973184,0.29724818780679996,1.2898087029259873
24,0.016415211142129127,0.1703809485946298,0.29994072709921543,1.2735008107762857
25,0.017142501545870086,0.16717169200408263,0.3023037266979534,1.2584401916391843
26,0.018069193875423474,0.16422488384242712,0.305560914404683,1.243998690148308
27,0.018645352563826503,0.161196186060558,0.30771571395769065,1.2302629410691752
28,0.019241543844254253,0.1583539163118752,0.309696561079988,1.2177114288860815
29,0.019884923608521912,0.15601790963463852,0.31091327823310316,1.205925085546457
30,0.02067237843849089,0.15353333246468753,0.31359674556949035,1.1949367679275023
31,0.02105620372841799,0.15130974694910554,0.31482871165134974,1.185341921041931
32,0.02160776419386307,0.14962188306965135,0.316089639278577,1.1763661849149127
33,0.022257180068895575,0.14771376969850825,0.318185177163376,1.1680324507637079
34,0.02282356676817419,0.145735748305041,0.3195146732970916,1.1595565886641472
35,0.02343912608051731,0.14368866447640613,0.3212005888397851,1.1517258226169913
36,0.02397403213344008,0.142148068155831,0.3232931608933034,1.1440753468239697
37,0.024557133850115452,0.1406286435823389,0.32529210080504817,1.135962027098863
38,0.02535490051209144,0.13894787399467146,0.3273214269237753,1.128182738314916
39,0.025875416035645117,0.13761167899245827,0.32938795814428057,1.1203459786161094
40,0.02619872854071222,0.13640226240280431,0.3310028770969509,1.1133543882127483
41,0.02660767819062497,0.1347113419607614,0.3334457967644512,1.10728970357315
42,0.027198314686795705,0.1333249651719846,0.33473372167041116,1.1018189231192002
43,0.027644221502703993,0.13197447207775753,0.33728133166950136,1.0967022268561624
44,0.028213302360322386,0.13075694748186903,0.3401594643057294,1.0917072917665998
45,0.028743727564525284,0.12919797920702847,0.3426633743032631,1.0869737639359
46,0.029023903065662094,0.12788811096632205,0.34440344823661795,1.082214063015073
47,0.029716026369101263,0.12626145560851462,0.34705329748925584,1.0774374777699582
48,0.03010726302865129,0.12460274420548752,0.3495448124323618,1.0730762447909414
49,0.030445703461792897,0.12309474725252485,0.35134016493687015,1.0684117058809905
50,0.03080692910703435,0.12186744302350144,0.35367283597842936,1.0641670358171078
51,0.031058747904471287,0.12044520062880706,0.35516818252931515,1.0603384840860313
52,0.031513534266029354,0.11899624004476725,0.3563174453025801,1.0558540104035117
53,0.0319117156668972,0.11809835143304148,0.3578371226520507,1.0521435275557856
54,0.03234974649588505,0.11713138650075909,0.3594021862753284,1.048037520404812
